线路名称,方向,站点序号,站点名称
专69,1,1,衙门口
专69,1,2,七星园
专69,1,3,六合园西口
专69,1,4,六合园中街
专69,1,5,六合园
专69,1,6,五芳园
专69,1,7,五芳园东
专69,1,8,莲芳桥东
专69,1,9,莲芳东桥西
专69,1,10,莲芳东桥北
专69,1,11,鲁谷西站
专69,1,12,地铁八宝山站
专6,0,1,西直门
专6,0,2,西直门外南路
专6,0,3,车公庄北街
专6,0,4,车公庄南街
专6,0,5,马尾沟
专6,0,6,阜成门北
专6,0,7,阜成门
专6,1,1,阜成门
专6,1,2,阜成门外
专6,1,3,阜外医院西门
专6,1,4,车公庄南街
专6,1,5,车公庄北街
专6,1,6,西直门外南路
专6,1,7,西直门(北行)
专6,1,8,西直门
专70,0,1,沙河
专70,0,2,沙河北大桥
专70,0,3,路庄
专70,0,4,北沙河中路南口
专70,0,5,国兴电子
专70,0,6,地铁沙河站
专70,0,7,松兰堡西站
专70,0,8,松兰堡
专70,0,9,绿城雅居小区
专70,0,10,秦上路西口
专70,0,11,绿城阳光小区
专70,0,12,上东廓桥西
专70,0,13,上东廓桥东
专70,0,14,上东廓
专70,1,1,上东廓
专70,1,2,上东廓桥东
专70,1,3,上东廓桥西
专70,1,4,绿城阳光小区
专70,1,5,秦上路西口
专70,1,6,绿城雅居小区
专70,1,7,松兰堡
专70,1,8,松兰堡西站
专70,1,9,地铁沙河站
专70,1,10,国兴电子
专70,1,11,北沙河中路南口
专70,1,12,路庄
专70,1,13,朝宗桥北
专70,1,14,沙河北大桥
专70,1,15,沙河
专71,0,1,地铁百子湾站
专71,0,2,东石门
专71,0,3,唐家村
专71,0,4,水南庄南站
专71,0,5,百子湾东里
专71,0,6,百子湾家园南站
专71,0,7,百子湾家园
专71,0,8,百子湾家园东站
专71,1,1,百子湾家园东站
专71,1,2,百子湾家园
专71,1,3,百子湾家园南站
专71,1,4,百子湾东里
专71,1,5,水南庄南站
专71,1,6,唐家村
专71,1,7,地铁百子湾站
专72,0,1,华威桥南
专72,0,2,十里河桥北
专72,0,3,十里河桥东
专72,0,4,十里河居然之家
专72,0,5,周家庄
专72,0,6,周家庄南站
专72,0,7,十八里店乡政府
专72,0,8,十八里店
专72,0,9,十八里店南站
专72,0,10,十八里店环岛
专72,0,11,老君堂西站
专72,0,12,老君堂南站
专72,0,13,老君堂
专72,1,1,老君堂
专72,1,2,老君堂南站
专72,1,3,老君堂西站
专72,1,4,十八里店环岛
专72,1,5,十八里店南站
专72,1,6,十八里店
专72,1,7,十八里店乡政府
专72,1,8,周家庄南站
专72,1,9,周家庄
专72,1,10,十里河居然之家
专72,1,11,十里河桥东
专72,1,12,十里河桥北
专72,1,13,华威桥南
专73,1,1,地铁宋家庄站
专73,1,2,榴乡路
专73,1,3,榴乡桥北
专73,1,4,怡和世家小区
专73,1,5,世华水岸小区
专73,1,6,顶秀欣园东苑
专73,1,7,地铁宋家庄站
专74,1,1,地铁宋家庄站
专74,1,2,顶秀欣园东苑
专74,1,3,世华水岸小区
专74,1,4,怡和世家小区
专74,1,5,榴乡桥北
专74,1,6,地铁宋家庄站
专75,0,1,南坞
专75,0,2,蓝靛厂西路
专75,0,3,空军指挥学院南门
专75,0,4,火器营西
专75,0,5,火器营
专75,0,6,老营房路东站
专75,0,7,老营房路
专75,0,8,西顶路西口
专75,0,9,远大路西口
专75,0,10,南坞
专76,0,1,海户屯
专76,0,2,海慧寺
专76,0,3,南顶村北站
专76,0,4,南顶小区
专76,0,5,地铁石榴庄站
专76,0,6,石榴园东区
专76,0,7,榴乡路
专76,0,8,五间楼
专76,1,1,五间楼
专76,1,2,榴乡路北站
专76,1,3,石榴园东区
专76,1,4,地铁石榴庄站
专76,1,5,南顶小区
专76,1,6,南顶村北站
专76,1,7,地铁大红门站
专76,1,8,南苑路果园
专76,1,9,海户屯
专77,0,1,地铁通州北关站
专77,0,2,岳庄
专77,0,3,皇木厂
专77,0,4,耿庄桥北
专77,0,5,潞苑五街
专77,0,6,潞通新路
专77,0,7,东潞苑小区
专77,0,8,东潞苑小区西
专77,0,9,刘庄
专77,0,10,陈列馆路
专77,0,11,刘庄北站
专77,1,1,刘庄北站
专77,1,2,陈列馆路
专77,1,3,刘庄
专77,1,4,东潞苑小区西
专77,1,5,东潞苑小区
专77,1,6,潞通新路
专77,1,7,潞苑五街
专77,1,8,耿庄桥北
专77,1,9,地铁通州北关站
专78,0,1,地铁回龙观东大街站
专78,0,2,上坡佳园西门
专78,0,3,霍营
专78,0,4,龙锦苑东二区北门
专78,0,5,小辛庄西
专78,0,6,小辛庄
专78,0,7,小辛庄村
专78,1,1,小辛庄村
专78,1,2,小辛庄
专78,1,3,小辛庄西
专78,1,4,龙锦苑东二区北门
专78,1,5,霍营
专78,1,6,上坡佳园西门
专78,1,7,地铁回龙观东大街站
专79,1,1,地铁西小口站
专79,1,2,后屯南路
专79,1,3,清河小营东路
专79,1,4,君安家园
专79,1,5,莱圳家园西
专79,1,6,莱圳家园
专79,1,7,后屯村
专79,1,8,地铁西小口站
专7,1,1,安定门
夜5,1,23,万寿路口南
夜5,1,24,太平路东口
夜5,1,25,西翠路口东
夜5,1,26,西翠路口西
夜5,1,27,沙窝桥东
夜5,1,28,永定路南口
夜5,1,29,采石路口
夜5,1,30,太平路西口
夜5,1,31,鲁谷路东口
夜5,1,32,鲁谷
夜5,1,33,鲁谷西站
夜5,1,34,焦家坟路口东
夜5,1,35,鲁谷路衙门口
夜5,1,36,京原路口西
夜5,1,37,京燕饭店
夜5,1,38,八角
夜5,1,39,石景山古城
夜5,1,40,老古城
夜5,1,41,首钢厂东门
夜5,1,42,田顺庄
夜6,0,1,国家体育馆
夜6,0,2,北辰西桥北
夜6,0,3,北辰西桥南
夜6,0,4,华严北里
夜6,0,5,地铁北土城站
夜6,0,6,安贞西里
夜6,0,7,安华桥北
夜6,0,8,安华桥南
夜6,0,9,安华西里
夜6,0,10,外馆斜街
夜6,0,11,小黄庄
夜6,0,12,青年沟西口
夜6,0,13,和平里西街
夜6,0,14,和平里北街
夜6,0,15,和平里中街
夜6,0,16,地坛东门
夜6,0,17,雍和宫桥北
夜6,0,18,雍和宫
夜6,0,19,国子监
夜6,0,20,北新桥路口北
夜6,0,21,东内小街
夜6,0,22,东直门内
夜6,0,23,东直门
夜6,0,24,春秀路
夜6,0,25,幸福三村
夜6,0,26,工人体育场
夜6,0,27,朝阳医院
夜6,0,28,东大桥路口北
夜6,0,29,东大桥路口东
夜6,0,30,东大桥东站
夜6,0,31,呼家楼北街
夜6,0,32,水碓子
夜6,0,33,金台路口东
夜6,0,34,延静里
夜6,0,35,红领巾公园
夜6,0,36,八里庄南里
夜6,0,37,十里堡北里
夜6,0,38,青年路口
夜6,0,39,青年路小区
夜6,1,1,青年路小区
夜6,1,2,青年路口
夜6,1,3,十里堡北里
夜6,1,4,八里庄南里
夜6,1,5,红领巾公园
夜6,1,6,延静里
夜6,1,7,金台路口东
夜6,1,8,水碓子
夜6,1,9,呼家楼北街
夜6,1,10,东大桥东站
夜6,1,11,东大桥
夜6,1,12,东大桥路口北
夜6,1,13,朝阳医院
夜6,1,14,工人体育场
夜6,1,15,幸福三村
夜6,1,16,春秀路
夜6,1,17,东直门
夜6,1,18,东直门内
夜6,1,19,东内小街
夜6,1,20,北新桥路口北
夜6,1,21,国子监
夜6,1,22,雍和宫
夜6,1,23,雍和宫桥北
夜6,1,24,地坛东门
夜6,1,25,和平里中街
夜6,1,26,和平里北街
夜6,1,27,和平里西街
夜6,1,28,青年沟西口
夜6,1,29,小黄庄
夜6,1,30,外馆斜街
夜6,1,31,安华西里
夜6,1,32,安华桥南
夜6,1,33,安华桥北
夜6,1,34,安贞西里
夜6,1,35,地铁北土城站
夜6,1,36,华严北里
夜6,1,37,北辰西桥南
夜6,1,38,北辰西桥北
夜6,1,39,国家体育馆
夜7,0,1,平乐园北
夜7,0,2,珠江帝景
夜7,0,3,九龙花园
夜7,0,4,双井桥东
夜7,0,5,双井桥西
夜7,0,6,垂杨柳
夜7,0,7,马圈
夜7,0,8,广渠门内
夜7,0,9,安化楼
夜7,0,10,培新街
夜7,0,11,榄杆市
夜7,0,12,磁器口西
夜7,0,13,水道子
夜7,0,14,桥湾
夜7,0,15,东城三里河
夜7,0,16,过街楼
夜7,0,17,珠市口西
夜7,0,18,板章路
夜7,0,19,虎坊桥路口东
夜7,0,20,虎坊桥路口西
夜7,0,21,果子巷
夜7,0,22,菜市口西
夜7,0,23,牛街路口西
夜7,0,24,广安门内
夜7,0,25,广外关厢
夜7,0,26,达官营
夜7,0,27,广外甘石桥
夜7,0,28,湾子
夜7,0,29,莲花池
夜7,0,30,六里桥东
夜7,0,31,六里桥南
夜7,0,32,西局
夜7,0,33,丽泽桥南
夜7,0,34,丰益桥南
夜7,0,35,夏家胡同
夜7,0,36,纪家庙
夜7,0,37,樊家村
夜7,0,38,樊羊路北口
夜7,0,39,首经贸西校区
夜7,0,40,四合庄
夜7,0,41,新村
夜7,0,42,造甲村东
夜7,0,43,造甲村
夜7,0,44,韩庄子北
夜7,1,1,韩庄子北
夜7,1,2,造甲村
夜7,1,3,造甲村东
夜7,1,4,新村
夜7,1,5,四合庄
夜7,1,6,首经贸西校区
夜7,1,7,樊羊路北口
夜7,1,8,樊家村
夜7,1,9,纪家庙
夜7,1,10,夏家胡同
夜7,1,11,丰益桥北
夜7,1,12,丽泽桥南
夜7,1,13,丽泽桥北
夜7,1,14,西局
夜7,1,15,六里桥南
夜7,1,16,六里桥东
夜7,1,17,莲花池
夜7,1,18,湾子
夜7,1,19,广外甘石桥
夜7,1,20,达官营
夜7,1,21,广外关厢
夜7,1,22,广安门内
夜7,1,23,牛街路口西
夜7,1,24,菜市口西
夜7,1,25,果子巷
夜7,1,26,虎坊桥路口西
夜7,1,27,虎坊桥路口东
夜7,1,28,万明路
夜7,1,29,板章路
夜7,1,30,过街楼
夜7,1,31,东城三里河
夜7,1,32,桥湾
夜7,1,33,水道子
夜7,1,34,磁器口西
夜7,1,35,榄杆市
夜7,1,36,培新街
夜7,1,37,安化楼
夜7,1,38,广渠门内
夜7,1,39,马圈
夜7,1,40,垂杨柳
夜7,1,41,双井桥西
夜7,1,42,双井桥东
夜7,1,43,九龙花园
夜7,1,44,珠江帝景
夜7,1,45,平乐园北
夜8,0,1,小马厂
夜8,0,2,北京西站
夜8,0,3,北京世纪坛医院
夜8,0,4,皇亭子
夜8,0,5,军事博物馆
夜8,0,6,木樨地西
夜8,0,7,木樨地东
夜8,0,8,工会大楼
夜8,0,9,南礼士路
夜8,0,10,礼士路南口
夜8,0,11,北京儿童医院西门
夜8,0,12,月坛体育场
夜8,0,13,阜成门南
夜8,0,14,阜成门北
运通114,1,5,北郊农场桥
运通114,1,6,京昌路回龙观
运通114,1,7,龙兴园
运通114,1,8,西三旗桥北
运通114,1,9,西三旗桥西
运通114,1,10,安宁庄北路
运通114,1,11,西二旗
运通114,1,12,西二旗大街
运通114,1,13,城铁西二旗站
运通114,1,14,上地七街环岛西
运通114,1,15,上地七街
运通114,1,16,上地五街
运通114,1,17,马连洼北路东口
运通114,1,18,菊园东站
运通114,1,19,菊园
运通114,1,20,马连洼
运通114,1,21,马连洼西站
运通114,1,22,圆明园西路北口
运通114,1,23,梅园
运通114,1,24,中国农业大学西校区
运通114,1,25,肖家河
运通114,1,26,小清河
运通114,1,27,骚子营
运通114,1,28,西苑
运通114,1,29,颐和园路东口
运通114,1,30,北京大学西门
运通114,1,31,海淀桥北
运通114,1,32,北京市地震局
运通114,1,33,海淀南路西口
运通114,1,34,万柳中路北口
运通114,1,35,巴沟南路
运通114,1,36,万柳中路南口
运通114,1,37,长春桥东
运通114,1,38,远大路东口
运通114,1,39,远大路
运通114,1,40,远大路西口
运通114,1,41,南坞
运通114,1,42,东冉村
运通114,1,43,四季青桥北
运通114,1,44,四季青桥南
运通114,1,45,营慧寺
运通114,1,46,五路桥
运通114,1,47,定慧北桥
运通114,1,48,五孔桥
运通114,1,49,祥龙公交公司
运通114,1,50,田村半壁店南
运通114,1,51,阜永路口南
运通114,1,52,铁家坟北
运通114,1,53,玉海园南口
运通114,1,54,玉海园三里
运通114,1,55,航天部医院
运通114,1,56,玉泉路口北
运通114,1,57,玉泉路口南
运通114,1,58,石槽
运通114,1,59,小瓦窑
运通114,1,60,吴家村路东口
运通114,1,61,吴家村
运通114,1,62,吴家村路西口
运通114,1,63,吴庄
运通115,0,1,博兴一路北口
运通115,0,2,泰河一街口
运通115,0,3,鹿海园四里
运通115,0,4,泰河一街西口
运通115,0,5,鹿海园小区
运通115,0,6,中芯花园
运通115,0,7,青年公寓
运通115,0,8,同仁医院亦庄分院
运通115,0,9,京东方
运通115,0,10,中芯国际
运通115,0,11,地盛中路
运通115,0,12,天宝南街
运通115,0,13,天宝家园
运通115,0,14,亦庄实验学校
运通115,0,15,亦庄体育中心
运通115,0,16,贵园小区
运通115,0,17,贵园南里
运通115,0,18,富源里
运通115,0,19,亦庄桥南
运通115,0,20,亦庄桥北
运通115,0,21,地铁旧宫站
运通115,0,22,旧宫东口
运通115,0,23,旧宫
运通115,0,24,庑殿路南口
运通115,0,25,吉庆庄
运通115,0,26,清和园
运通115,0,27,万源路
运通115,0,28,东高地
运通115,0,29,西洼地
运通115,0,30,三营门东
运通115,0,31,新华路南口
运通115,0,32,红房子路口西
运通115,0,33,五爱屯
运通115,0,34,南苑西路
运通115,0,35,地铁新宫站
运通115,0,36,新宫村
运通115,0,37,新发地桥北
运通115,0,38,黄土岗
运通115,0,39,花乡桥东
运通115,0,40,花乡桥
运通115,0,41,花乡桥西
运通115,0,42,怡海花园南门
运通115,0,43,富丰桥南
运通115,0,44,看丹桥
运通115,0,45,正阳桥北
运通115,0,46,北大地
运通115,0,47,岔路口
运通115,0,48,丰台路口
运通115,0,49,岳各庄桥北
运通115,0,50,岳各庄
运通115,0,51,郑常庄
运通115,0,52,青塔
运通115,0,53,南沙窝桥
运通115,0,54,沙窝桥北
运通115,0,55,五棵松桥南
运通115,0,56,金沟河
运通115,0,57,定慧桥南
运通115,0,58,定慧桥北
运通115,0,59,五路桥
运通115,0,60,营慧寺
运通115,0,61,四季青桥南
运通115,0,62,四季青桥东
运通115,0,63,正福寺
运通115,0,64,彰化路
运通115,0,65,金庄
运通115,1,1,金庄
运通115,1,2,彰化路
运通115,1,3,正福寺
运通115,1,4,四季青桥东
运通115,1,5,四季青桥南
运通115,1,6,营慧寺
运通115,1,7,五路桥
运通115,1,8,定慧桥北
运通115,1,9,定慧桥南
运通115,1,10,金沟河
运通115,1,11,五棵松桥南
运通115,1,12,沙窝桥北
运通115,1,13,南沙窝桥
运通115,1,14,青塔
运通115,1,15,郑常庄
运通115,1,16,岳各庄
运通115,1,17,岳各庄桥北
运通115,1,18,丰台路口
运通115,1,19,岔路口
运通115,1,20,北大地
运通115,1,21,正阳桥北
运通115,1,22,看丹桥
运通115,1,23,富丰桥南
运通115,1,24,怡海花园南门
运通115,1,25,花乡桥西
运通115,1,26,花乡桥
运通115,1,27,花乡桥东
运通115,1,28,黄土岗
运通115,1,29,新发地桥北
运通115,1,30,新宫村
运通115,1,31,地铁新宫站
运通115,1,32,南苑西路
运通115,1,33,五爱屯
运通115,1,34,红房子路口东
运通115,1,35,新华路南口
运通115,1,36,三营门东
运通115,1,37,西洼地
运通115,1,38,东高地
运通115,1,39,万源路
运通115,1,40,清和园
运通115,1,41,吉庆庄
运通115,1,42,庑殿路南口
运通115,1,43,旧宫
运通115,1,44,旧宫东口
运通115,1,45,地铁旧宫站
运通115,1,46,亦庄桥北
运通115,1,47,亦庄桥南
运通115,1,48,富源里
运通115,1,49,贵园南里
运通115,1,50,贵园小区
运通115,1,51,亦庄体育中心
运通115,1,52,亦庄实验学校
专7,1,2,钟楼北桥北
专7,1,3,安德里北街
专7,1,4,青年湖公园
专7,1,5,青年湖东里
专7,1,6,地坛西门
专7,1,7,安定门
专80,0,1,回龙观公交场站
专80,0,2,风雅园南
专80,0,3,回龙观中学
专80,0,4,慧华苑小区北门
专80,0,5,二拨子
专80,0,6,百嘉城小区北门
专80,0,7,天露园北站
专80,0,8,回南北路
专80,0,9,地铁育知路站
专80,0,10,回龙观公交场站
专81,0,1,东小口村委会
专81,0,2,东小口村东
专81,0,3,贺村
专81,0,4,中滩
专81,0,5,东小口
专81,0,6,地铁立水桥站
专81,0,7,立水桥北站
专81,0,8,地铁立水桥南站
专81,0,9,北苑家园西站
专81,0,10,北苑家园
专81,0,11,地铁北苑站
专81,0,12,清河营南街
专81,0,13,清河营东路南口
专81,0,14,清河营东路北口
专81,0,15,水岸南街西站
专81,0,16,悦溪小区南门
专81,0,17,水岸南街西口
专81,0,18,北苑公交场站
专81,1,1,北苑公交场站
专81,1,2,水岸南街西口
专81,1,3,悦溪小区南门
专81,1,4,水岸南街西站
专81,1,5,清河营东路北口
专81,1,6,清河营东路南口
专81,1,7,清河营南街
专81,1,8,地铁北苑站
专81,1,9,北苑家园
专81,1,10,北苑家园西站
专81,1,11,地铁立水桥南站
专81,1,12,立水桥北站
专81,1,13,地铁立水桥站
专81,1,14,东小口
专81,1,15,中滩
专81,1,16,贺村
专81,1,17,东小口村东
专81,1,18,东小口村委会
专82,0,1,地铁西二旗站
专82,0,2,创业路北站
专82,0,3,创业路
专82,0,4,创业路南站
专82,0,5,创业路南口
专82,0,6,开拓路南口
专82,0,7,开拓路南站
专82,0,8,开拓路
专82,0,9,开拓路北站
专82,0,10,上地七街环岛东
专82,0,11,地铁西二旗站
专83,1,1,永旭嘉园
专83,1,2,瀛坤路南
专83,1,3,瀛坤路
专83,1,4,瀛海庄
专83,1,5,小三槐堂路口西
专83,1,6,瀛昌街
专83,1,7,永旭嘉园
专84,0,1,西红门西站
专84,0,2,地铁西红门站
专84,0,3,宏福路
专84,0,4,兴海公园
专84,0,5,兴海学校
专84,0,6,宏福路东口
专84,0,7,西红门南站
专84,0,8,郁花园
专84,0,9,高米店
专84,0,10,泰中花园
专84,0,11,福苑北区
专84,0,12,福苑东区
专84,0,13,广茂大街
专84,0,14,福苑小区
专84,1,1,福苑小区
专84,1,2,广茂大街
专84,1,3,福苑东区
专84,1,4,福苑北区
专84,1,5,泰中花园
专84,1,6,高米店
专84,1,7,郁花园
专84,1,8,西红门南站
专84,1,9,宏福路东口
专84,1,10,兴海学校
专84,1,11,兴海公园
专84,1,12,宏福路
专84,1,13,地铁西红门站
专84,1,14,西红门西站
专85,0,1,地铁上地站
专85,0,2,上地三街东口
专85,0,3,上地五街
专85,0,4,上地七街
专85,0,5,地铁西二旗站
专85,1,1,地铁西二旗站
专85,1,2,上地七街
专85,1,3,上地五街
专85,1,4,上地西里
专85,1,5,上地南路
专85,1,6,地铁上地站
专86,1,1,景阳东街南口
专86,1,2,景阳大街南口
专86,1,3,景阳大街北口
专86,1,4,莲石东路西口
专86,1,5,衙门口西
专86,1,6,京原路口东
专86,1,7,京原东站
专86,1,8,银河大街
专86,1,9,鲁谷路衙门口
专86,1,10,衙门口西
专86,1,11,景阳东街南口
专87,0,1,双井桥西
专87,0,2,双井桥北
专87,0,3,双井桥东
专87,0,4,九龙花园
专87,0,5,珠江帝景
专87,0,6,九龙山
专87,0,7,北京东站
专87,0,8,百子湾桥西
专87,0,9,百子湾桥东
专87,0,10,百子湾
专87,0,11,水南庄
专87,0,12,水南庄东站
专87,0,13,百子湾家园西站
专87,0,14,百子湾家园
专87,0,15,百子湾家园东站
专87,1,1,百子湾家园东站
专87,1,2,百子湾家园
专87,1,3,百子湾家园西站
专87,1,4,水南庄东站
专87,1,5,水南庄
专87,1,6,百子湾
专87,1,7,百子湾桥东
专87,1,8,百子湾桥西
专87,1,9,北京东站
